id,first_active_month,reward_program,cardholder_fico_score,cardholder_fico_range,cardholder_age
C_ID_77dc3fbb53,2017-08,travel,600,bad,76
C_ID_77e11ff3b4,2016-12,cash_back,579,bad,44
C_ID_77e4627dbb,2017-04,dining_entertainment,487,bad,61
C_ID_77e53cb073,2016-07,cash_back,315,bad,39
C_ID_77e5ec551f,2017-02,cash_back,428,bad,66
C_ID_77ea4bd629,2017-05,travel,378,bad,27
C_ID_77eaf4ae78,2017-01,dining_entertainment,755,excellent,32
C_ID_77ee9bc2c9,2017-12,cash_back,716,good,46
C_ID_77eea38a06,2016-08,cash_back,557,bad,25
C_ID_77ef5a5647,2017-08,cash_back,374,bad,93
C_ID_77f08d82e4,2017-10,cash_back,705,good,27
C_ID_77f0f44af8,2017-09,cash_back,619,bad,32
C_ID_77f49940ee,2015-11,cash_back,710,good,24
C_ID_77f66ae0bf,2017-09,cash_back,454,bad,46
C_ID_77f695d843,2017-01,travel,343,bad,36
C_ID_77f7c9930e,2017-09,travel,337,bad,82
C_ID_77f936ac33,2016-12,cash_back,682,fair,26
C_ID_77fa47a680,2016-08,cash_back,415,bad,31
C_ID_77fa4a8de3,2017-07,dining_entertainment,763,excellent,22
C_ID_77fb564437,2017-08,travel,722,excellent,48
C_ID_77fba1f169,2017-04,cash_back,408,bad,47
C_ID_77fbb09fb5,2017-06,cash_back,604,bad,45
C_ID_77fde100b6,2016-09,cash_back,812,excellent,38
C_ID_77ff1fe687,2016-11,dining_entertainment,659,fair,28
C_ID_77ff8dbd69,2017-09,dining_entertainment,657,fair,34
C_ID_7800ec58a5,2016-12,cash_back,312,bad,55
C_ID_780309782b,2016-12,cash_back,744,excellent,38
C_ID_7804062165,2017-09,cash_back,757,excellent,22
C_ID_7807adfcd0,2015-07,cash_back,829,excellent,40
C_ID_78085ddef7,2017-07,dining_entertainment,797,excellent,58
C_ID_780ac9594e,2017-04,dining_entertainment,442,bad,36
C_ID_780b5963e2,2017-06,cash_back,736,excellent,54
C_ID_780bae9ed8,2017-03,cash_back,758,excellent,46
C_ID_780d34851e,2017-04,travel,765,excellent,23
C_ID_780d5dfe75,2017-09,travel,811,excellent,36
C_ID_7814fa161b,2017-04,cash_back,848,excellent,37
C_ID_7815030e1d,2016-12,cash_back,484,bad,74
C_ID_78170753a9,2017-10,cash_back,827,excellent,31
C_ID_7818ecb394,2017-10,dining_entertainment,355,bad,59
C_ID_78194de9a5,2017-12,cash_back,762,excellent,94
C_ID_781955ccb1,2017-10,cash_back,551,bad,47
C_ID_781a1e92a3,2017-11,cash_back,565,bad,61
C_ID_781b2c0b64,2017-07,travel,423,bad,31
C_ID_781b9c57ce,2013-09,travel,321,bad,27
C_ID_782149f263,2016-11,cash_back,825,excellent,19
C_ID_78223084e3,2017-08,cash_back,416,bad,25
C_ID_78234e8e6a,2017-11,cash_back,845,excellent,44
C_ID_78241d135a,2017-04,travel,398,bad,63
C_ID_78252fae0a,2016-11,cash_back,458,bad,61
C_ID_782539773c,2017-06,cash_back,760,excellent,45
C_ID_7825462582,2017-08,travel,302,bad,26
C_ID_782728902a,2016-04,cash_back,547,bad,39
C_ID_78285a980a,2016-08,cash_back,343,bad,61
C_ID_782892087c,2017-04,cash_back,751,excellent,36
C_ID_782a60ff82,2017-09,cash_back,675,fair,29
C_ID_782acaae8d,2017-08,travel,524,bad,27
C_ID_782bb2b87e,2015-02,cash_back,766,excellent,90
C_ID_782ce4bcdd,2017-01,cash_back,622,bad,31
C_ID_782db5dd9b,2017-05,dining_entertainment,494,bad,47
C_ID_782e411b0f,2017-02,cash_back,580,bad,26
C_ID_78311e3647,2017-02,travel,355,bad,54
C_ID_783165e339,2017-08,cash_back,825,excellent,39
C_ID_7834b3f3a6,2017-06,cash_back,811,excellent,20
C_ID_7835832825,2017-01,travel,640,fair,98
C_ID_7836b0d62d,2017-11,travel,459,bad,24
C_ID_7837c823ce,2017-12,cash_back,719,good,32
C_ID_7837ed8fb3,2017-10,cash_back,367,bad,31
C_ID_78384e64c0,2017-07,cash_back,620,bad,22
C_ID_7838780843,2017-06,cash_back,489,bad,35
C_ID_783b23c767,2017-02,dining_entertainment,308,bad,22
C_ID_783cb06af3,2017-11,travel,617,bad,62
C_ID_783de6bf9f,2017-02,cash_back,743,excellent,32
C_ID_783f2e04f3,2016-06,cash_back,716,good,36
C_ID_784450e9b7,2017-10,dining_entertainment,304,bad,49
C_ID_7846342fdf,2017-07,cash_back,758,excellent,63
C_ID_7846cda6b7,2016-07,dining_entertainment,814,excellent,42
C_ID_7846d31e41,2017-10,cash_back,699,good,18
C_ID_784950a7a4,2017-01,cash_back,440,bad,25
C_ID_784bc3c1da,2014-05,cash_back,436,bad,43
C_ID_784e1bd143,2017-07,travel,613,bad,52
C_ID_784e2d7372,2017-09,dining_entertainment,469,bad,36
C_ID_784effc71a,2016-08,cash_back,614,bad,28
C_ID_78516b10d7,2017-01,travel,818,excellent,36
C_ID_7851cff0f0,2014-04,travel,461,bad,37
C_ID_7853cf65fe,2017-02,cash_back,392,bad,35
C_ID_7853fa7df1,2016-01,travel,672,fair,90
C_ID_78560d26d5,2017-06,cash_back,404,bad,25
C_ID_78597370b2,2016-11,travel,552,bad,67
C_ID_785bdd8405,2017-11,travel,684,fair,93
C_ID_785c607d2e,2016-09,dining_entertainment,671,fair,63
C_ID_785d8fffb6,2017-02,cash_back,386,bad,56
C_ID_785e39117a,2017-01,cash_back,781,excellent,53
C_ID_785fe0ab2b,2017-01,cash_back,798,excellent,53
C_ID_7863e339ba,2016-05,cash_back,356,bad,36
C_ID_78664e196f,2017-05,cash_back,580,bad,43
C_ID_7867b4c691,2017-09,dining_entertainment,430,bad,90
C_ID_786a054fa7,2017-04,cash_back,522,bad,99
C_ID_786a6e46ad,2016-04,cash_back,406,bad,70
C_ID_786af4720e,2017-10,cash_back,834,excellent,33
C_ID_786d3e0a38,2016-07,dining_entertainment,757,excellent,25
C_ID_786df97829,2017-02,cash_back,843,excellent,72
C_ID_786e4a393d,2017-01,dining_entertainment,770,excellent,33
C_ID_7870b2f484,2015-07,cash_back,428,bad,28
C_ID_7873ec0016,2016-11,travel,379,bad,74
C_ID_7874b46bbc,2017-07,cash_back,799,excellent,70
C_ID_787a00fa7c,2017-01,travel,367,bad,26
C_ID_787a0bc382,2017-05,cash_back,310,bad,66
C_ID_787a37942b,2017-10,cash_back,598,bad,27
C_ID_787c4f7fc4,2016-05,dining_entertainment,383,bad,56
C_ID_787daeb12d,2017-10,cash_back,511,bad,24
C_ID_787ec46894,2017-07,cash_back,482,bad,85
C_ID_7880752805,2017-10,travel,840,excellent,61
C_ID_7881178f7e,2017-06,travel,753,excellent,29
C_ID_788283839f,2017-07,cash_back,523,bad,84
C_ID_7885f7f140,2014-05,cash_back,319,bad,31
C_ID_7886f192ab,2016-12,travel,417,bad,41
C_ID_7888bb7583,2017-08,cash_back,492,bad,22
C_ID_788b9a041f,2017-08,travel,708,good,39
C_ID_788daea944,2017-10,cash_back,402,bad,36
C_ID_788e0f7cf4,2016-04,travel,795,excellent,51
C_ID_788e571626,2016-11,cash_back,445,bad,28
C_ID_788ea76a1b,2014-11,cash_back,460,bad,53
C_ID_7891ca1e8d,2017-04,cash_back,494,bad,28
C_ID_789440b3e1,2016-11,travel,746,excellent,44
C_ID_789739c37a,2017-03,travel,595,bad,42
C_ID_789950a4a4,2017-01,cash_back,455,bad,75
C_ID_789a050a9a,2016-08,travel,497,bad,61
C_ID_789bad3c90,2017-07,travel,700,good,18
C_ID_789d746fe1,2017-08,cash_back,349,bad,40
C_ID_789db60d41,2017-06,cash_back,558,bad,21
C_ID_789e8023ca,2017-09,cash_back,461,bad,83
C_ID_789e8478af,2016-10,cash_back,332,bad,46
C_ID_789eeb6d6f,2015-11,cash_back,839,excellent,44
C_ID_78a080290d,2017-07,cash_back,441,bad,59
C_ID_78a2e4811e,2017-05,cash_back,359,bad,44
C_ID_78a3141ad7,2017-08,dining_entertainment,396,bad,30
C_ID_78a599276d,2016-03,cash_back,652,fair,62
C_ID_78a6e9e8a5,2017-08,cash_back,717,good,93
C_ID_78aa1bba70,2017-07,cash_back,669,fair,53
C_ID_78aa7e103a,2017-01,cash_back,646,fair,35
C_ID_78ab7a3cc8,2016-06,cash_back,533,bad,75
C_ID_78acd0376c,2017-09,cash_back,844,excellent,26
C_ID_78ade21240,2017-04,cash_back,374,bad,21
C_ID_78ae5a64f2,2017-11,travel,432,bad,89
C_ID_78aeb11285,2017-08,cash_back,445,bad,27
C_ID_78af9bc99f,2016-06,travel,582,bad,28
C_ID_78b08a398c,2017-04,cash_back,698,good,72
C_ID_78b2a2ccfb,2017-09,cash_back,741,excellent,51
C_ID_78b2c41e4b,2017-09,cash_back,584,bad,45
C_ID_78b43a7305,2012-09,cash_back,664,fair,63
C_ID_78b4e86f6c,2017-11,cash_back,530,bad,86
C_ID_78b5f16f42,2017-12,travel,764,excellent,52
C_ID_78b6ed4bdb,2016-05,cash_back,716,good,41
C_ID_78b78c5969,2017-09,cash_back,322,bad,21
C_ID_78b9b36d70,2017-02,dining_entertainment,581,bad,49
C_ID_78ba3f8c2f,2016-11,travel,589,bad,82
C_ID_78bd0a661e,2017-04,cash_back,514,bad,44
C_ID_78bd49397b,2017-03,cash_back,331,bad,32
C_ID_78bd7f27f5,2017-10,cash_back,347,bad,67
C_ID_78bfb13c8f,2017-05,cash_back,452,bad,20
C_ID_78c06c87fa,2017-07,cash_back,443,bad,65
C_ID_78c08a107e,2017-01,cash_back,564,bad,25
C_ID_78c2ebdf78,2016-12,cash_back,313,bad,60
C_ID_78c5d1e306,2016-05,cash_back,457,bad,82
C_ID_78c5d2e495,2015-07,cash_back,647,fair,50
C_ID_78c7ec5efb,2017-03,dining_entertainment,503,bad,95
C_ID_78c90c1a84,2015-08,travel,748,excellent,45
C_ID_78cdf14a71,2017-08,cash_back,515,bad,23
C_ID_78ced47b97,2017-10,cash_back,436,bad,85
C_ID_78d06ed672,2017-10,travel,810,excellent,52
C_ID_78d082cb38,2016-11,cash_back,355,bad,51
C_ID_78d11641d2,2017-03,cash_back,653,fair,21
C_ID_78d18d734b,2014-11,cash_back,554,bad,18
C_ID_78d2c0fc04,2017-01,cash_back,823,excellent,33
C_ID_78d311290a,2017-12,dining_entertainment,514,bad,40
C_ID_78d876b8e9,2017-09,cash_back,806,excellent,27
C_ID_78d8edd95d,2017-02,cash_back,497,bad,81
C_ID_78d9c85de7,2017-08,travel,553,bad,69
C_ID_78db26aa71,2016-01,cash_back,562,bad,83
C_ID_78dbe7f22a,2016-05,cash_back,657,fair,63
C_ID_78de2e11f9,2017-02,travel,605,bad,50
C_ID_78e0aa85fe,2017-08,cash_back,580,bad,23
C_ID_78e163be29,2017-04,dining_entertainment,332,bad,46
C_ID_78e1995aae,2017-12,cash_back,797,excellent,69
C_ID_78e19c3a34,2017-07,cash_back,611,bad,30
C_ID_78e1a1734c,2017-02,cash_back,422,bad,19
C_ID_78e4bc1cd0,2017-07,cash_back,635,fair,84
C_ID_78e4c09beb,2017-10,travel,652,fair,36
C_ID_78e4d74a9c,2016-11,dining_entertainment,583,bad,36
C_ID_78e5ba3ce5,2017-02,travel,809,excellent,32
C_ID_78e8e84e51,2017-03,dining_entertainment,379,bad,33
C_ID_78e8f902bc,2016-10,travel,410,bad,93
C_ID_78e9737841,2017-09,travel,629,bad,25
C_ID_78ebb025de,2017-08,travel,580,bad,20
C_ID_78ed04d585,2017-07,travel,748,excellent,78
C_ID_78ee81327f,2017-01,travel,362,bad,55
C_ID_78eebabdd4,2017-05,dining_entertainment,797,excellent,62
C_ID_78f133f7c4,2017-06,dining_entertainment,639,fair,67
C_ID_78f3c63e40,2017-12,dining_entertainment,334,bad,43
C_ID_78f5c3edbd,2016-12,travel,571,bad,60
C_ID_78f5f48fc3,2017-03,cash_back,698,good,49
C_ID_78f6edbeb5,2016-04,travel,359,bad,31
C_ID_78f7137476,2016-11,cash_back,704,good,94
C_ID_78f78d26f5,2017-03,cash_back,555,bad,29
C_ID_78f8430074,2016-10,cash_back,746,excellent,19
C_ID_78fa1e7aa0,2017-10,cash_back,825,excellent,18
C_ID_78fb022af0,2015-12,cash_back,684,fair,24
C_ID_78fc21fd07,2017-11,cash_back,355,bad,67
C_ID_78fd316bb6,2017-04,travel,619,bad,29
C_ID_78fd7c40e3,2017-11,travel,425,bad,23
C_ID_78fedb091a,2016-12,cash_back,565,bad,74
C_ID_7901828b3f,2015-08,cash_back,660,fair,31
C_ID_790214f1e5,2017-09,travel,643,fair,29
C_ID_7902e77808,2016-12,cash_back,844,excellent,57
C_ID_7903e1c91b,2017-09,cash_back,781,excellent,47
C_ID_790858e609,2016-11,travel,425,bad,42
C_ID_7908882ada,2017-12,cash_back,704,good,68
C_ID_7909e8e655,2017-01,travel,767,excellent,63
C_ID_790a68e766,2016-07,cash_back,674,fair,63
C_ID_790d98efbd,2016-08,cash_back,601,bad,59
C_ID_79131ba489,2016-01,travel,657,fair,90
C_ID_7914743878,2017-10,travel,465,bad,20
C_ID_7914840c9d,2016-02,dining_entertainment,829,excellent,26
C_ID_7916773e52,2016-11,cash_back,351,bad,27
C_ID_791b5d9fa0,2017-07,cash_back,348,bad,29
C_ID_791cbd389d,2016-12,cash_back,386,bad,22
C_ID_791e2f3bcc,2017-10,cash_back,749,excellent,61
C_ID_79222e24e2,2016-05,cash_back,374,bad,43
C_ID_7924d83a1a,2017-07,cash_back,584,bad,71
C_ID_79257be5b1,2016-05,cash_back,797,excellent,21
C_ID_79261be5bc,2017-06,dining_entertainment,751,excellent,95
C_ID_7927bbba15,2017-08,cash_back,367,bad,31
C_ID_792838fd78,2017-09,cash_back,548,bad,24
C_ID_7928dcef27,2017-06,cash_back,497,bad,27
C_ID_792ba84137,2016-12,travel,463,bad,57
C_ID_792be9403a,2017-12,travel,546,bad,57
C_ID_792c1d5968,2017-05,cash_back,428,bad,26
C_ID_792c417190,2017-12,cash_back,394,bad,21
C_ID_792c897f0a,2016-05,cash_back,641,fair,67
C_ID_792ceb5ce6,2017-11,travel,846,excellent,23
C_ID_792d016b44,2016-11,cash_back,396,bad,19
C_ID_792d5dbc99,2016-07,cash_back,360,bad,41
C_ID_793085ade8,2017-11,travel,502,bad,21
C_ID_793156f694,2017-09,cash_back,312,bad,20
C_ID_7931dcf163,2017-02,travel,468,bad,67
C_ID_793315824d,2015-05,travel,435,bad,83
C_ID_79360a33a7,2016-07,travel,610,bad,76
C_ID_793778ae4d,2017-10,cash_back,766,excellent,21
C_ID_793a502163,2016-07,dining_entertainment,752,excellent,43
C_ID_793daba4f9,2017-11,dining_entertainment,643,fair,50
C_ID_793e4f96a8,2017-11,travel,423,bad,56
C_ID_793efb983c,2016-05,dining_entertainment,779,excellent,33
C_ID_7940d74d6e,2017-02,dining_entertainment,375,bad,42
C_ID_7941399120,2015-06,cash_back,483,bad,24
C_ID_7941d68b31,2017-04,cash_back,734,excellent,67
C_ID_7942ded0c3,2017-02,dining_entertainment,614,bad,27
C_ID_7943bec9fc,2017-09,travel,772,excellent,26
C_ID_79459288f2,2017-07,cash_back,648,fair,56
C_ID_7949c378f2,2016-09,cash_back,462,bad,23
C_ID_794b8da888,2017-09,cash_back,300,bad,81
C_ID_794b8f5f05,2016-08,cash_back,508,bad,19
C_ID_794de4d6c5,2015-06,dining_entertainment,806,excellent,50
C_ID_79513534a6,2016-06,travel,715,good,28
C_ID_79546a2cad,2017-05,cash_back,682,fair,64
C_ID_795c1e7f5a,2017-11,travel,590,bad,100
C_ID_795d3ef344,2017-08,dining_entertainment,636,fair,26
C_ID_795d5e0ddf,2017-08,cash_back,791,excellent,35
C_ID_795e94d6b1,2017-11,cash_back,377,bad,43
C_ID_795fa92017,2016-03,cash_back,747,excellent,30
C_ID_7961250471,2017-09,dining_entertainment,459,bad,61
C_ID_7961c6b883,2017-01,travel,550,bad,80
C_ID_7962ee7f69,2017-08,cash_back,435,bad,80
C_ID_79637766cf,2018-01,cash_back,681,fair,47
C_ID_7966094f6b,2016-12,cash_back,781,excellent,30
C_ID_79670ce1a3,2016-01,cash_back,639,fair,54
C_ID_79680a15ec,2015-03,dining_entertainment,361,bad,53
C_ID_79694ae501,2016-01,dining_entertainment,731,excellent,60
C_ID_796a131177,2017-02,dining_entertainment,566,bad,90
C_ID_796b65b754,2016-07,travel,738,excellent,44
C_ID_796ec97d9f,2017-07,travel,448,bad,24
C_ID_7970a3cddb,2017-08,travel,810,excellent,89
C_ID_797350f258,2016-12,cash_back,687,fair,85
C_ID_79746e13d9,2016-07,cash_back,736,excellent,20
C_ID_7975296f5c,2017-09,cash_back,843,excellent,25
C_ID_79767b4476,2017-09,cash_back,460,bad,59
C_ID_7976a12dbe,2017-08,cash_back,643,fair,49
C_ID_7976a1acea,2017-09,cash_back,734,excellent,21
C_ID_7976fb470b,2017-10,travel,738,excellent,42
C_ID_79770e8823,2017-01,cash_back,489,bad,98
C_ID_7978207cc9,2016-09,cash_back,542,bad,98
C_ID_79786d534b,2017-06,cash_back,493,bad,43
C_ID_797a8345f9,2017-08,cash_back,818,excellent,18
C_ID_797add4873,2016-11,travel,833,excellent,25
C_ID_797af75fab,2017-08,cash_back,614,bad,35
C_ID_797c6a59ee,2016-11,cash_back,395,bad,45
C_ID_797cef5995,2017-09,dining_entertainment,796,excellent,46
C_ID_797ddb47cf,2017-11,cash_back,368,bad,62
C_ID_798005015e,2017-01,travel,304,bad,49
C_ID_79829ffd46,2017-05,dining_entertainment,731,excellent,38
C_ID_798328cc85,2015-12,dining_entertainment,607,bad,32
C_ID_79850ead0b,2017-09,cash_back,319,bad,59
C_ID_79867a9934,2017-10,cash_back,793,excellent,27
C_ID_7986f97fc2,2017-10,travel,397,bad,50
C_ID_798894f3e4,2017-04,cash_back,636,fair,42
C_ID_7989b4cf23,2016-12,dining_entertainment,777,excellent,62
C_ID_7989b7f05c,2017-02,travel,351,bad,20
C_ID_7989c5498d,2016-09,cash_back,633,fair,100
C_ID_798be1cfab,2015-11,cash_back,526,bad,71
C_ID_798c3697a2,2016-08,cash_back,451,bad,53
C_ID_798f785bd3,2017-10,cash_back,667,fair,44
C_ID_7990b764b7,2014-12,cash_back,376,bad,28
C_ID_79915533fc,2016-12,dining_entertainment,391,bad,32
C_ID_7991650203,2014-11,cash_back,663,fair,21
C_ID_79946decbf,2017-12,cash_back,761,excellent,91
C_ID_7994806297,2017-01,dining_entertainment,831,excellent,18
C_ID_7995da99d5,2016-12,cash_back,639,fair,19
C_ID_79967c3c33,2017-11,cash_back,331,bad,34
C_ID_7997d89232,2017-06,dining_entertainment,715,good,56
C_ID_7998a41577,2016-08,cash_back,486,bad,98
C_ID_799b74c2a3,2017-08,cash_back,516,bad,51
C_ID_799d83ea14,2017-11,travel,526,bad,55
C_ID_799d9b5d79,2016-08,cash_back,627,bad,69
C_ID_799e4cd48b,2017-11,cash_back,492,bad,46
C_ID_799f56cfb4,2017-08,travel,518,bad,95
C_ID_799fa47897,2017-07,dining_entertainment,634,fair,79
C_ID_79a13fa0e3,2016-09,cash_back,444,bad,34
C_ID_79a289a62e,2017-07,cash_back,494,bad,38
C_ID_79a294d9ae,2017-05,cash_back,709,good,20
C_ID_79a6572986,2017-10,travel,821,excellent,57
C_ID_79a6de32d2,2017-07,cash_back,765,excellent,26
C_ID_79a7b6f68d,2016-09,cash_back,458,bad,66
C_ID_79a80f833c,2017-12,travel,826,excellent,29
C_ID_79a9585e62,2016-07,cash_back,702,good,91
C_ID_79aa79c115,2016-05,dining_entertainment,350,bad,39
C_ID_79af57b40d,2017-01,cash_back,687,fair,55
C_ID_79b0981976,2016-05,travel,609,bad,33
C_ID_79b16425ce,2017-09,dining_entertainment,802,excellent,31
C_ID_79b188afba,2017-08,travel,555,bad,22
C_ID_79b3502b34,2017-03,cash_back,565,bad,64
C_ID_79b6f56be4,2017-11,travel,772,excellent,25
C_ID_79b8784bdc,2016-12,dining_entertainment,786,excellent,46
C_ID_79b8a3bba1,2017-08,travel,439,bad,32
C_ID_79b943e4dc,2017-06,cash_back,655,fair,49
C_ID_79bb17e502,2017-11,dining_entertainment,782,excellent,56
C_ID_79bb872208,2017-09,dining_entertainment,613,bad,22
C_ID_79bc38fc52,2016-07,travel,497,bad,34
C_ID_79bd224076,2017-01,travel,804,excellent,84
C_ID_79bd2d21b8,2017-03,cash_back,680,fair,51
C_ID_79bd39f1b8,2017-03,cash_back,563,bad,26
C_ID_79bd4608cf,2017-09,cash_back,826,excellent,48
C_ID_79bdc7f412,2017-12,dining_entertainment,616,bad,76
C_ID_79be955b9e,2017-05,cash_back,421,bad,84
C_ID_79c0206ea5,2016-11,cash_back,418,bad,29
C_ID_79c47e0d5d,2017-08,cash_back,627,bad,22
C_ID_79c5a6968c,2017-12,cash_back,842,excellent,21
C_ID_79c5dfed5c,2015-07,cash_back,838,excellent,37
C_ID_79c7028e6a,2017-06,cash_back,514,bad,88
C_ID_79c8dac835,2017-07,dining_entertainment,753,excellent,21
C_ID_79ca600a72,2017-10,cash_back,798,excellent,38
C_ID_79ca673f25,2017-08,cash_back,755,excellent,92
C_ID_79cc2790c8,2017-03,travel,327,bad,67
C_ID_79d055abe0,2017-02,cash_back,362,bad,30
C_ID_79d0d51df7,2015-02,cash_back,790,excellent,46
C_ID_79d12526b2,2017-03,cash_back,521,bad,23
C_ID_79d15f8a20,2016-05,dining_entertainment,728,excellent,35
C_ID_79d581e365,2017-07,dining_entertainment,542,bad,35
C_ID_79d588bba0,2017-11,dining_entertainment,423,bad,68
C_ID_79d680b8bb,2017-11,cash_back,423,bad,67
C_ID_79daa685d7,2015-06,cash_back,389,bad,47
C_ID_79db081318,2016-02,dining_entertainment,609,bad,49
C_ID_79db787b85,2017-01,dining_entertainment,426,bad,33
C_ID_79dbf1ed2a,2017-07,cash_back,723,excellent,31
C_ID_79dd5e0a4a,2017-05,travel,384,bad,22
C_ID_79dfa9653b,2017-08,cash_back,666,fair,24
C_ID_79e08d5846,2017-07,travel,700,good,40
C_ID_79e12e7cfe,2017-06,travel,676,fair,66
C_ID_79e3ab9f93,2015-09,cash_back,769,excellent,97
C_ID_79e45fdd52,2017-10,dining_entertainment,667,fair,60
C_ID_79e5d08613,2016-10,cash_back,425,bad,31
C_ID_79e5e89dd4,2017-08,dining_entertainment,830,excellent,62
C_ID_79e8248924,2016-09,dining_entertainment,791,excellent,32
C_ID_79ea6ddcf3,2017-07,cash_back,344,bad,97
C_ID_79eb0f0f23,2016-07,dining_entertainment,787,excellent,31
C_ID_79ed02e285,2016-09,travel,604,bad,36
C_ID_79edb7d5b1,2017-09,cash_back,663,fair,22
C_ID_79f018cda9,2017-06,cash_back,566,bad,26
C_ID_79f3de1b46,2017-08,cash_back,305,bad,80
C_ID_79f3dffdb1,2017-05,cash_back,449,bad,85
C_ID_79f5fa24b9,2017-07,dining_entertainment,823,excellent,38
C_ID_79f8c69659,2016-12,cash_back,565,bad,33
C_ID_79fafb6f18,2016-08,cash_back,675,fair,52
C_ID_79fb1794d7,2017-05,travel,490,bad,89
C_ID_79fc2a4060,2017-12,cash_back,837,excellent,41
C_ID_79fc9bed74,2017-11,cash_back,386,bad,47
C_ID_79fca6edcf,2017-08,cash_back,739,excellent,20
C_ID_79fe9ac626,2014-07,cash_back,368,bad,44
C_ID_7a0084a222,2017-04,dining_entertainment,393,bad,47
C_ID_7a00f6bba5,2017-05,travel,549,bad,85
C_ID_7a02c4d08f,2016-06,dining_entertainment,364,bad,28
C_ID_7a03fa69f9,2017-01,dining_entertainment,424,bad,57
C_ID_7a070b742a,2016-05,cash_back,809,excellent,40
C_ID_7a0b474add,2017-03,cash_back,826,excellent,65
C_ID_7a0c8a225d,2017-05,travel,820,excellent,35
C_ID_7a0f1cb1af,2017-04,dining_entertainment,440,bad,51
C_ID_7a10707a8e,2016-09,cash_back,464,bad,75
C_ID_7a11078bd5,2017-02,cash_back,616,bad,36
C_ID_7a120f0f40,2017-02,dining_entertainment,686,fair,27
C_ID_7a13e00193,2016-08,dining_entertainment,754,excellent,48
C_ID_7a158e291a,2017-09,cash_back,634,fair,44
C_ID_7a1ba320b5,2017-04,travel,741,excellent,24
C_ID_7a1bc1179a,2017-01,dining_entertainment,331,bad,49
C_ID_7a1bca168f,2016-07,cash_back,334,bad,60
C_ID_7a1c3578d4,2017-05,dining_entertainment,314,bad,36
C_ID_7a1c69e8c2,2017-11,cash_back,325,bad,20
C_ID_7a1cc4d745,2017-03,cash_back,606,bad,26
C_ID_7a1ef6e18c,2016-06,travel,559,bad,39
C_ID_7a20640e9b,2017-08,travel,712,good,40
C_ID_7a2178f7b1,2016-02,cash_back,719,good,71
C_ID_7a2269c69d,2017-08,cash_back,451,bad,80
C_ID_7a2518ebb8,2014-01,travel,813,excellent,38
C_ID_7a26ff513d,2016-12,dining_entertainment,804,excellent,70
C_ID_7a27805564,2017-11,cash_back,398,bad,46
C_ID_7a2bc43175,2017-02,travel,793,excellent,27
C_ID_7a2cc9b7ea,2017-10,travel,824,excellent,32
C_ID_7a2d78c1ea,2017-06,cash_back,403,bad,78
C_ID_7a2e308e0e,2017-12,cash_back,759,excellent,23
C_ID_7a2ed7469c,2017-11,cash_back,834,excellent,53
C_ID_7a3175cddf,2016-12,cash_back,621,bad,47
C_ID_7a31f1bd59,2016-09,cash_back,606,bad,25
C_ID_7a35033205,2017-02,cash_back,797,excellent,24
C_ID_7a362e7fb2,2017-04,cash_back,648,fair,33
C_ID_7a3702217a,2017-11,travel,314,bad,47
C_ID_7a38b4e13c,2017-06,cash_back,673,fair,57
C_ID_7a3904ea37,2017-11,cash_back,574,bad,53
C_ID_7a3c44621f,2014-07,cash_back,725,excellent,57
C_ID_7a3dc3a8ec,2014-03,travel,694,good,27
C_ID_7a3e133afa,2017-04,cash_back,791,excellent,29
C_ID_7a3e63a90d,2016-05,cash_back,816,excellent,34
C_ID_7a3fdb5bba,2017-09,cash_back,738,excellent,34
C_ID_7a416f725a,2017-10,travel,518,bad,44
C_ID_7a41cf6f05,2015-11,cash_back,735,excellent,81
C_ID_7a44142a06,2017-11,dining_entertainment,489,bad,28
C_ID_7a444eec96,2017-11,cash_back,484,bad,54
C_ID_7a451830de,2017-03,cash_back,700,good,60
C_ID_7a46fa4453,2017-10,cash_back,332,bad,53
C_ID_7a4f7f19fc,2016-08,dining_entertainment,327,bad,66
C_ID_7a4fc9a404,2017-07,cash_back,652,fair,32
C_ID_7a520627e7,2017-07,travel,765,excellent,19
C_ID_7a53455320,2014-05,cash_back,842,excellent,37
C_ID_7a5666a8ce,2017-07,cash_back,625,bad,71
C_ID_7a567d4405,2017-02,travel,484,bad,58
C_ID_7a59c4cd5d,2016-10,travel,526,bad,48
C_ID_7a5abf0c65,2017-03,cash_back,385,bad,49
C_ID_7a5c997905,2016-11,cash_back,750,excellent,43
C_ID_7a5d198735,2017-08,dining_entertainment,696,good,75
C_ID_7a60056b67,2017-07,cash_back,822,excellent,32
C_ID_7a605de0c4,2017-08,cash_back,841,excellent,39
C_ID_7a61b0b548,2017-05,cash_back,774,excellent,94
C_ID_7a65c5268b,2016-08,cash_back,622,bad,36
C_ID_7a667aa085,2017-07,cash_back,767,excellent,65
C_ID_7a678a634f,2017-01,cash_back,610,bad,93
C_ID_7a6c23f8b9,2015-12,dining_entertainment,395,bad,59
