since_first_active_month_parsed_days,reward_int,cardholder_fico_score,Range_int,cardholder_age
2644,1,699,2,39
2736,1,349,0,31
2552,1,663,1,77
3009,1,724,3,33
2948,0,822,3,26
2856,1,479,0,48
2705,1,381,0,24
2491,1,319,0,82
3009,1,510,0,98
2583,0,837,3,38
2736,1,602,0,65
2826,2,502,0,98
2917,2,662,1,21
2522,0,302,0,31
2614,1,313,0,31
2461,1,560,0,53
2795,0,530,0,24
3192,0,473,0,56
3161,1,438,0,21
2552,1,789,3,44
2583,1,540,0,99
2795,1,669,1,75
2979,1,596,0,99
2764,2,758,3,22
2736,2,455,0,19
3040,1,665,1,93
2764,0,824,3,37
2887,1,410,0,21
2491,2,464,0,19
2491,1,427,0,62
2491,2,469,0,39
2644,1,528,0,40
2826,2,451,0,27
2614,1,603,0,83
2644,2,821,3,20
2856,0,326,0,35
2705,0,722,3,20
2856,1,845,3,94
2705,0,344,0,65
2491,2,385,0,38
2764,1,336,0,71
2795,2,786,3,25
2614,0,762,3,72
2979,0,749,3,43
2826,1,547,0,95
3009,1,519,0,29
2522,0,751,3,43
2552,1,715,2,34
2552,1,346,0,82
2948,1,828,3,53
2675,2,432,0,56
2552,2,550,0,64
2614,1,675,1,20
2491,1,655,1,19
2614,2,721,3,38
2461,1,839,3,51
3009,0,453,0,53
3130,2,499,0,28
3467,2,818,3,51
2979,1,616,0,38
3557,1,762,3,61
2705,0,724,3,97
2826,1,849,3,87
3040,2,418,0,74
2461,2,580,0,38
2675,1,491,0,23
2583,1,848,3,46
2614,1,615,0,87
2522,2,789,3,35
2614,2,405,0,43
2552,1,736,3,42
2979,0,384,0,39
2522,1,821,3,20
2491,1,456,0,20
3192,2,388,0,40
2675,1,844,3,42
2736,2,768,3,36
3040,1,577,0,22
2491,1,384,0,21
2675,1,754,3,19
3040,1,389,0,31
2614,0,306,0,23
2795,0,839,3,61
2614,1,728,3,24
2917,1,633,1,27
3130,1,694,2,69
2552,1,533,0,61
2675,2,565,0,34
2764,1,459,0,18
2614,2,607,0,34
2522,1,575,0,43
2948,1,391,0,30
3009,0,795,3,41
2736,1,604,0,38
2764,1,331,0,53
2856,1,352,0,64
4348,1,595,0,89
2736,2,344,0,38
2614,1,815,3,60
2705,1,670,1,49
2764,0,351,0,38
3710,1,477,0,92
3009,1,625,0,68
2583,1,480,0,21
2583,2,661,1,72
2826,1,359,0,53
2917,0,605,0,71
2736,1,573,0,72
2736,1,506,0,24
2736,1,310,0,33
2522,0,426,0,95
2795,0,488,0,43
2614,1,307,0,49
3314,1,450,0,73
3222,0,606,0,19
2979,1,701,2,82
2705,2,738,3,74
2826,1,793,3,75
2705,1,662,1,26
2644,2,791,3,19
2856,0,431,0,83
2826,0,639,1,48
2887,0,351,0,68
2614,1,390,0,45
2764,2,781,3,27
2948,1,301,0,43
3009,1,705,2,47
2795,1,450,0,99
3587,1,477,0,54
2461,1,757,3,60
2856,1,352,0,56
2826,0,669,1,44
3009,1,566,0,57
2795,1,318,0,20
2705,1,694,2,55
2948,1,672,1,31
2461,1,829,3,24
2856,2,536,0,35
2979,2,327,0,80
2491,1,666,1,32
2491,1,775,3,39
2856,1,699,2,39
2552,2,822,3,52
2461,1,848,3,22
2675,0,307,0,19
2461,1,314,0,68
2736,2,628,0,92
2491,1,710,2,58
2522,1,828,3,63
2552,1,569,0,63
2644,0,379,0,22
2826,1,645,1,50
2795,1,389,0,33
3101,1,603,0,93
2675,0,643,1,36
2614,2,473,0,90
2948,2,491,0,79
2736,1,739,3,62
2856,1,383,0,83
2826,1,434,0,33
2979,1,580,0,52
2583,1,633,1,25
2461,1,396,0,29
3283,1,676,1,90
2856,1,490,0,31
2461,0,436,0,50
3526,1,494,0,64
2491,1,302,0,71
2522,1,460,0,41
2764,1,714,2,28
2705,0,820,3,47
2614,1,780,3,49
2917,1,429,0,39
2675,1,441,0,32
2583,0,416,0,65
2491,1,353,0,56
2887,0,571,0,99
2705,1,488,0,86
2491,2,333,0,52
2705,1,367,0,22
2552,0,659,1,37
2764,1,842,3,87
3283,2,569,0,59
2764,1,476,0,92
2856,1,690,2,79
2736,1,735,3,57
2948,1,675,1,69
2491,2,733,3,47
2614,1,554,0,56
3040,1,545,0,72
2979,0,539,0,56
2461,1,686,1,24
2856,2,301,0,26
2917,1,372,0,44
2461,1,377,0,90
2826,1,848,3,24
3040,2,527,0,55
2979,1,486,0,29
2948,1,550,0,33
2491,1,665,1,29
2675,2,742,3,35
2856,0,581,0,47
2979,2,606,0,61
2522,1,689,1,43
2736,2,704,2,41
2856,2,611,0,31
2583,1,707,2,91
2522,1,468,0,63
2948,0,471,0,78
2856,1,544,0,82
2887,1,379,0,71
2948,1,639,1,54
2461,1,587,0,41
2675,0,833,3,34
2552,1,425,0,52
2522,1,805,3,37
2856,2,444,0,85
2583,1,833,3,52
2705,2,431,0,22
2614,2,493,0,25
2583,0,672,1,49
2887,1,724,3,48
2583,1,408,0,24
3314,1,482,0,19
2764,0,674,1,31
2795,1,403,0,53
2795,1,698,2,90
2764,0,565,0,52
3436,1,443,0,33
3070,1,619,0,52
2764,1,731,3,56
2522,1,709,2,57
2856,0,788,3,22
2644,1,506,0,91
2522,0,403,0,70
2644,1,574,0,65
3161,1,348,0,27
2764,1,688,1,19
2764,1,572,0,71
2552,1,830,3,49
3070,0,658,1,28
2736,0,737,3,20
2552,1,603,0,89
3253,0,710,2,88
2583,1,653,1,23
3253,2,400,0,91
2461,1,443,0,76
2736,0,310,0,65
3375,1,510,0,88
2614,1,544,0,40
2491,1,449,0,37
2887,1,311,0,49
2826,0,584,0,71
3406,1,567,0,85
2705,0,743,3,39
3040,1,354,0,38
3618,2,630,1,19
2614,1,384,0,25
2795,1,684,1,65
2705,0,657,1,79
2856,2,473,0,21
3587,2,622,0,30
2675,1,602,0,37
2795,1,589,0,77
2826,1,462,0,42
2583,0,800,3,85
2491,2,785,3,58
2644,1,839,3,64
2705,1,710,2,68
2675,0,779,3,35
2552,1,560,0,89
2583,0,609,0,47
3253,1,704,2,74
2826,1,608,0,37
2522,2,793,3,20
2948,1,414,0,58
3526,1,530,0,20
2552,0,431,0,72
2917,1,768,3,41
3192,2,324,0,19
2552,2,627,0,29
2491,1,641,1,27
3314,0,670,1,37
2522,0,336,0,24
3345,1,651,1,23
3101,0,763,3,49
2491,0,820,3,70
2887,1,646,1,72
2856,1,374,0,23
2887,1,389,0,48
2522,1,540,0,31
2826,1,587,0,21
2795,1,489,0,46
2461,0,708,2,60
2705,0,681,1,47
2552,0,740,3,29
3101,1,673,1,25
2552,1,716,2,34
2764,1,691,2,86
2522,0,506,0,35
2491,1,788,3,30
2461,1,727,3,32
2583,1,426,0,61
3345,2,327,0,31
2552,1,539,0,78
3283,1,405,0,90
2552,0,411,0,22
2552,1,478,0,26
3040,2,609,0,30
2491,0,580,0,22
2552,1,411,0,53
2614,1,362,0,65
2614,2,438,0,61
2583,1,629,0,27
2887,1,630,1,29
2795,2,461,0,24
2764,1,390,0,89
2461,1,451,0,62
2614,1,615,0,22
2736,1,314,0,28
3070,1,380,0,27
3587,1,425,0,42
2614,1,565,0,97
2614,1,432,0,70
3009,1,555,0,54
2644,1,331,0,87
2826,1,564,0,36
2764,1,427,0,82
2461,1,615,0,39
2552,1,658,1,76
3283,0,373,0,43
2764,0,399,0,65
2614,0,389,0,53
2979,2,757,3,27
2675,1,437,0,46
2583,1,712,2,45
3771,1,362,0,26
2614,1,431,0,27
3648,2,595,0,41
2491,1,395,0,83
2491,1,561,0,24
2552,1,739,3,38
2856,1,446,0,20
2461,1,366,0,55
2552,1,604,0,30
2826,1,748,3,75
2795,2,339,0,29
2461,1,492,0,51
3130,1,808,3,70
2522,0,768,3,32
2948,0,735,3,25
2491,1,721,3,44
2583,1,564,0,52
2522,2,659,1,23
3526,2,739,3,31
2736,1,438,0,62
2856,0,495,0,24
3161,1,572,0,64
2583,1,515,0,48
3526,2,628,0,85
2948,2,407,0,38
2675,1,566,0,18
2764,1,639,1,24
2675,2,442,0,32
3009,0,304,0,92
2764,2,719,2,39
2675,0,655,1,28
2917,0,767,3,33
2614,1,670,1,33
2522,1,487,0,47
2614,0,481,0,40
2826,2,805,3,37
2461,1,312,0,38
2795,1,718,2,64
3161,0,429,0,25
2522,2,436,0,71
3040,0,402,0,35
2552,1,768,3,95
3222,1,483,0,53
2614,1,392,0,79
2705,2,508,0,52
2644,1,623,0,82
3253,1,662,1,71
2552,1,815,3,28
2583,1,685,1,49
2552,2,639,1,95
3130,0,424,0,46
2461,2,755,3,20
2887,0,718,2,50
2856,1,375,0,76
2644,0,694,2,30
2522,1,461,0,62
2644,1,619,0,84
2522,1,799,3,33
2979,0,430,0,61
2614,1,429,0,33
2491,1,378,0,30
2522,1,803,3,63
3557,2,395,0,44
2644,1,777,3,62
2491,2,452,0,37
3587,2,823,3,44
2705,1,687,1,46
3009,2,399,0,55
2491,0,421,0,26
2583,1,423,0,57
2856,0,496,0,24
2795,1,495,0,81
3345,1,555,0,38
2826,2,782,3,68
2948,2,810,3,68
2736,2,613,0,52
3192,0,617,0,76
2826,2,815,3,45
2764,1,337,0,81
2736,0,504,0,28
3009,0,528,0,54
3345,1,551,0,37
2826,2,345,0,80
2491,1,838,3,49
2552,2,364,0,48
2552,1,468,0,66
3040,1,745,3,18
2764,1,453,0,38
2614,2,362,0,47
2826,1,468,0,26
2552,0,585,0,25
3009,0,653,1,95
2583,1,363,0,20
2764,1,766,3,63
2764,2,843,3,53
2522,2,719,2,27
2795,1,401,0,27
2583,1,480,0,87
2644,0,391,0,73
2795,1,767,3,50
2583,1,394,0,37
2736,2,317,0,54
2795,0,558,0,40
2614,1,520,0,43
2764,0,439,0,25
2764,0,412,0,90
2583,1,370,0,36
2736,1,620,0,23
2614,1,598,0,22
2461,0,809,3,31
2948,1,514,0,41
2614,2,534,0,38
2552,1,613,0,84
2522,1,595,0,93
2795,1,379,0,77
2826,2,316,0,50
2826,1,832,3,27
2491,1,478,0,22
2522,1,665,1,89
2644,0,660,1,39
3710,2,829,3,67
2522,1,414,0,21
2522,0,763,3,60
2461,0,734,3,37
2644,1,841,3,65
2644,0,598,0,33
2461,2,831,3,34
2491,2,394,0,59
2736,1,848,3,53
2644,1,687,1,32
2856,2,400,0,39
2522,1,422,0,21
3345,1,587,0,87
2552,1,585,0,47
4136,0,619,0,88
2764,0,614,0,60
3375,1,363,0,50
3070,1,308,0,38
2705,1,637,1,83
2675,1,603,0,87
2583,2,792,3,33
2795,1,503,0,47
2948,2,717,2,82
2917,1,318,0,80
2887,2,457,0,29
2795,2,628,0,27
3710,0,420,0,78
2795,1,695,2,69
2795,2,833,3,81
3009,0,361,0,83
2705,1,765,3,66
2856,1,383,0,33
3314,2,836,3,93
2522,2,366,0,33
2675,1,629,0,37
2614,1,592,0,24
3130,1,622,0,29
2705,0,582,0,76
2583,1,378,0,82
2826,1,391,0,64
2795,1,337,0,59
2826,1,467,0,44
2948,1,393,0,40
2583,0,794,3,79
2764,1,726,3,72
2736,0,473,0,90
2736,1,464,0,91
3314,0,808,3,73
2795,1,358,0,19
2522,1,774,3,21
2644,2,640,1,40
2644,1,393,0,49
2675,1,322,0,25
2979,1,389,0,19
2491,0,742,3,23
4470,0,356,0,27
2552,1,711,2,81
2736,0,767,3,82
2583,1,815,3,50
2583,1,764,3,20
3406,0,310,0,57
2764,2,513,0,60
3557,0,405,0,46
3009,0,535,0,24
2491,0,464,0,66
2552,1,303,0,73
2675,2,824,3,18
2522,1,647,1,34
2826,1,464,0,92
2491,2,356,0,50
2826,1,629,0,52
2644,1,678,1,84
3040,1,446,0,40
2736,1,563,0,28
2461,0,396,0,27
2675,0,825,3,44
2948,2,518,0,86
2887,1,731,3,22
2917,1,786,3,29
2522,0,462,0,23
2583,1,331,0,60
2461,1,767,3,54
2979,2,492,0,66
2675,0,731,3,23
2856,0,602,0,97
2583,0,715,2,38
2856,0,601,0,75
2583,1,743,3,29
2644,1,434,0,26
2644,1,522,0,33
2552,1,507,0,23
2764,2,561,0,96
2461,0,606,0,23
2675,0,504,0,49
2736,0,812,3,30
2461,2,342,0,26
2764,1,466,0,97
2552,1,554,0,28
2491,1,801,3,78
2764,1,618,0,23
3618,1,586,0,40
3253,2,593,0,60
2614,1,778,3,35
2705,1,683,1,64
2461,2,302,0,45
2614,1,304,0,20
2795,1,416,0,30
2675,1,372,0,59
3922,1,695,2,22
2491,0,630,1,22
2795,0,474,0,42
2522,1,362,0,46
3070,0,374,0,36
2887,0,453,0,21
2583,1,535,0,23
2705,1,686,1,57
2614,1,568,0,53
2795,1,531,0,53
2705,2,764,3,36
2795,1,403,0,50
2764,0,541,0,25
2461,2,493,0,91
3040,1,470,0,44
2948,2,813,3,57
2705,1,416,0,20
2522,0,647,1,67
2675,1,424,0,59
2736,1,382,0,19
2887,1,601,0,74
2826,1,414,0,31
2461,1,488,0,98
2764,1,686,1,67
2583,0,424,0,59
2461,0,721,3,49
2522,1,491,0,39
2856,1,425,0,40
2522,2,615,0,91
2705,0,822,3,27
2705,1,626,0,24
2764,2,781,3,45
2856,1,392,0,50
3222,2,391,0,39
2614,0,708,2,87
3679,0,538,0,20
2644,0,793,3,45
2644,2,534,0,81
3192,1,418,0,31
2583,1,415,0,32
2522,1,604,0,92
3345,2,722,3,83
2614,0,637,1,31
2614,1,756,3,19
2461,1,712,2,20
2764,1,766,3,24
2552,2,347,0,33
2583,1,646,1,22
2826,1,606,0,63
2887,1,362,0,71
2705,1,302,0,28
2948,1,749,3,28
2644,1,403,0,76
2736,1,723,3,23
2826,0,505,0,54
2826,0,678,1,50
2644,1,729,3,29
2887,0,724,3,63
2552,0,505,0,19
2644,1,403,0,57
2826,1,582,0,51
3314,0,841,3,80
2614,2,669,1,97
2583,1,433,0,40
3192,2,795,3,21
2764,0,321,0,60
2583,1,433,0,87
2644,2,367,0,31
3009,1,320,0,41
2979,0,808,3,18
2979,1,594,0,49
2644,2,415,0,71
2614,0,698,2,49
2522,1,568,0,66
2552,1,345,0,67
2764,0,564,0,27
2552,1,736,3,43
2644,1,734,3,57
3618,2,527,0,64
2583,1,708,2,38
3040,2,569,0,86
2491,0,677,1,72
2736,1,358,0,43
2522,2,749,3,33
2491,2,670,1,63
2644,2,310,0,43
2764,1,351,0,26
2736,1,540,0,92
3009,1,422,0,39
3222,1,447,0,53
2491,2,620,0,24
2705,0,333,0,21
2522,1,327,0,35
2583,1,389,0,77
2491,2,677,1,36
2491,1,473,0,70
2917,1,480,0,58
2552,1,539,0,50
2826,0,801,3,26
2705,1,595,0,47
2856,1,730,3,52
2461,1,312,0,57
3130,1,516,0,78
2887,1,439,0,70
2522,2,338,0,29
3557,1,725,3,26
2552,0,406,0,38
2948,1,839,3,27
2887,1,810,3,40
2856,1,557,0,46
2614,1,680,1,20
2614,1,653,1,24
2826,1,839,3,89
2522,2,667,1,51
2764,0,325,0,25
2917,2,720,3,37
2522,1,828,3,27
2614,1,428,0,45
3283,1,337,0,29
2522,1,342,0,64
2675,1,703,2,42
2675,1,621,0,28
2552,1,649,1,30
2795,2,693,2,54
2856,1,756,3,42
2491,0,467,0,51
2764,0,355,0,38
2764,0,444,0,21
2795,1,618,0,54
2461,2,344,0,26
2614,1,706,2,41
3618,1,531,0,82
2614,2,502,0,68
2491,0,385,0,35
2583,0,556,0,51
2644,1,609,0,72
3526,1,832,3,33
2764,2,833,3,81
2552,1,722,3,56
2614,1,469,0,94
2856,1,499,0,27
2795,1,449,0,70
2705,1,447,0,43
3070,1,686,1,29
2522,0,780,3,36
2736,1,350,0,19
2552,2,337,0,28
2583,1,696,2,83
3040,1,600,0,92
2491,1,308,0,58
2736,0,832,3,25
2491,1,808,3,29
2948,1,730,3,89
3101,1,804,3,48
2583,2,609,0,83
2644,0,418,0,28
2522,0,513,0,76
2552,1,548,0,54
2826,1,848,3,50
2764,2,315,0,23
2461,1,428,0,37
3253,1,661,1,59
3192,1,671,1,97
2644,1,421,0,54
2675,0,562,0,80
2552,1,323,0,76
2948,0,660,1,77
2461,1,756,3,27
2917,0,761,3,49
2644,1,592,0,40
2522,1,850,3,26
2764,1,303,0,85
2887,2,507,0,21
2675,2,581,0,82
2736,1,470,0,92
2552,1,605,0,39
2614,1,358,0,28
2491,1,378,0,59
2979,1,723,3,55
2522,1,663,1,33
2736,1,707,2,21
2491,0,402,0,18
2917,1,377,0,29
2522,1,836,3,24
2552,1,678,1,44
2522,1,558,0,74
2736,0,433,0,94
2491,1,410,0,92
2552,0,373,0,19
2856,2,625,0,75
3467,1,487,0,25
2583,0,789,3,41
2705,1,638,1,43
2826,1,320,0,20
2491,1,339,0,49
2552,0,354,0,44
2917,1,521,0,38
2856,1,331,0,76
4378,0,365,0,18
2856,1,738,3,35
2856,1,671,1,41
2675,1,788,3,65
3192,1,481,0,44
2583,0,695,2,34
2764,1,446,0,55
2552,2,346,0,43
2736,1,429,0,29
2552,1,746,3,66
3070,1,358,0,30
2552,1,661,1,46
2705,1,620,0,24
2522,0,727,3,57
2491,0,513,0,38
2583,1,670,1,59
2826,1,310,0,34
2917,0,400,0,36
2461,0,517,0,22
3436,0,485,0,37
2826,0,494,0,91
3222,1,421,0,60
2795,0,393,0,32
3375,1,660,1,20
2552,1,500,0,46
2552,1,407,0,43
2979,2,472,0,94
2887,1,591,0,85
3040,0,725,3,63
2461,2,370,0,92
2736,1,663,1,33
2764,0,381,0,23
2491,2,304,0,29
2705,1,475,0,39
2552,1,453,0,37
2948,1,353,0,47
2764,1,769,3,94
2644,1,536,0,66
3130,2,311,0,61
2705,1,399,0,52
2856,1,424,0,44
2583,1,676,1,97
2644,1,564,0,49
3130,1,307,0,83
2705,2,534,0,32
2764,1,779,3,72
2979,1,583,0,42
2614,2,837,3,47
2644,1,528,0,95
2461,0,580,0,34
2795,1,812,3,21
2491,1,784,3,38
2583,2,645,1,30
2826,1,428,0,42
2736,0,801,3,41
2491,2,697,2,77
2522,2,568,0,42
2583,0,573,0,32
2948,1,668,1,23
2826,1,813,3,54
2736,1,677,1,56
3070,1,677,1,33
3922,0,723,3,48
2826,1,337,0,51
2736,0,359,0,44
2917,2,551,0,74
2675,1,506,0,25
2522,0,334,0,29
2491,2,802,3,58
2644,1,523,0,28
3192,2,432,0,50
2795,1,628,0,54
2917,1,582,0,59
3406,1,704,2,59
2705,1,421,0,44
2675,1,566,0,24
2644,2,557,0,23
3192,0,795,3,33
2552,0,631,1,26
3192,1,476,0,43
3070,2,809,3,21
2644,1,496,0,29
2764,2,468,0,90
2887,0,636,1,35
2764,2,626,0,41
2705,1,467,0,48
2461,0,809,3,37
2491,2,579,0,51
3070,1,741,3,39
2583,0,590,0,75
2675,1,710,2,30
2736,1,583,0,55
2705,1,581,0,33
3495,1,694,2,59
2522,1,849,3,31
3192,1,849,3,60
3375,1,320,0,68
2614,2,779,3,48
2552,1,400,0,59
3040,0,305,0,73
2887,0,361,0,50
4044,1,572,0,22
2795,1,487,0,22
2522,0,506,0,73
2491,0,363,0,77
2826,0,819,3,88
2856,1,765,3,23
2491,0,336,0,70
2583,0,751,3,23
2948,1,487,0,70
2826,2,331,0,24
3891,2,492,0,23
2856,1,812,3,26
2826,1,455,0,33
3040,2,708,2,22
2491,1,842,3,98
3192,0,368,0,31
2461,1,598,0,55
2552,1,336,0,60
2522,1,742,3,52
2522,0,512,0,54
2826,1,540,0,66
2675,1,445,0,30
2826,2,314,0,34
3161,1,552,0,30
2979,1,565,0,70
2887,1,454,0,85
2764,1,422,0,95
2461,1,716,2,83
2583,0,389,0,36
2522,0,691,2,91
3345,2,481,0,35
2856,1,770,3,33
2644,2,317,0,19
2583,1,419,0,23
2522,1,602,0,47
2948,0,833,3,28
2705,1,333,0,30
3314,2,483,0,85
2675,1,548,0,28
2948,1,400,0,57
2552,1,514,0,22
2917,0,663,1,54
2461,1,593,0,25
2583,2,655,1,25
2522,1,687,1,39
2764,1,838,3,44
2583,0,338,0,51
2614,1,622,0,19
2856,1,768,3,50
2583,1,688,1,45
2736,2,410,0,47
2583,2,580,0,43
2826,1,350,0,25
3130,1,468,0,39
2917,1,300,0,23
2736,2,425,0,58
3192,1,718,2,52
2887,1,425,0,20
2461,1,745,3,73
2614,2,826,3,51
2461,1,456,0,29
2887,1,710,2,25
2522,2,691,2,47
3070,1,780,3,40
2644,0,493,0,49
3983,0,611,0,91
2614,1,723,3,47
2583,1,582,0,27
2826,2,385,0,59
2826,1,746,3,78
2491,1,636,1,47
2795,2,328,0,63
2675,1,384,0,46
3040,2,338,0,65
2764,1,792,3,44
2917,0,665,1,39
2644,2,799,3,42
2948,0,379,0,62
2552,1,782,3,32
2614,1,836,3,24
2583,1,694,2,66
2795,0,412,0,32
3526,2,840,3,29
2552,1,703,2,51
2644,1,510,0,20
2583,1,458,0,51
2522,1,352,0,41
2826,1,322,0,31
2522,2,433,0,35
2826,1,679,1,27
2583,1,317,0,45
2461,2,321,0,30
2887,2,323,0,51
2552,0,819,3,39
2675,0,364,0,31
2764,1,483,0,96
2491,1,637,1,24
2644,0,398,0,28
2917,1,375,0,27
2491,1,603,0,64
2522,1,825,3,19
2491,1,837,3,49
3406,1,312,0,27
2736,1,486,0,51
2614,1,834,3,41
2795,1,567,0,54
2826,1,368,0,30
2917,2,513,0,54
3101,1,574,0,55
2644,1,783,3,57
3040,2,688,1,77
2614,2,337,0,60
2614,0,304,0,92
2948,1,712,2,22
2979,1,707,2,84
2461,0,446,0,68
3009,1,419,0,97
2917,2,350,0,30
3040,1,540,0,54
2522,2,582,0,86
2856,1,419,0,31
2644,2,778,3,23
2644,1,716,2,72
3040,1,328,0,55
2491,1,728,3,87
3314,1,418,0,51
2522,0,315,0,29
2826,0,841,3,29
2644,2,683,1,78
2795,1,353,0,34
2795,1,440,0,54
2675,1,428,0,96
2552,1,351,0,50
2461,1,371,0,27
3101,1,310,0,35
3345,1,641,1,57
2795,1,447,0,80
2461,2,699,2,32
2644,1,667,1,66
3222,1,544,0,69
2461,1,741,3,90
2491,1,801,3,24
2583,1,598,0,38
2522,0,502,0,50
2705,0,669,1,81
2491,1,847,3,44
2614,1,826,3,44
3801,1,692,2,63
3009,0,400,0,21
2705,0,833,3,37
2705,2,476,0,30
2736,1,590,0,37
2583,1,734,3,72
2736,0,559,0,78
2644,2,705,2,22
2522,1,781,3,19
2491,1,363,0,84
2491,1,695,2,55
2705,2,663,1,56
2644,1,625,0,66
2764,1,406,0,74
2795,1,538,0,26
2675,1,307,0,23
2736,0,556,0,42
3710,0,789,3,38
2461,1,724,3,70
2552,2,619,0,54
3345,0,318,0,69
2887,1,356,0,55
2887,1,343,0,23
2856,0,321,0,47
2491,1,567,0,93
2764,1,301,0,86
3009,0,693,2,41
2552,1,391,0,54
2614,0,662,1,66
2826,1,689,1,20
3070,1,438,0,32
3526,0,657,1,46
2675,1,449,0,36
2795,2,499,0,52
3040,1,330,0,88
3009,1,685,1,23
2979,2,757,3,69
2552,2,728,3,28
2522,1,824,3,23
2583,2,347,0,53
2552,1,697,2,51
2491,1,595,0,98
2552,1,478,0,21
3101,0,337,0,44
2795,1,335,0,73
2552,2,349,0,48
2856,1,655,1,44
2614,1,819,3,37
3222,1,445,0,74
2705,1,341,0,18
2552,1,826,3,32
2583,1,579,0,30
2887,2,641,1,61
3801,1,450,0,59
2522,1,536,0,38
3740,1,434,0,57
2491,2,376,0,42
2705,1,424,0,41
2887,0,417,0,95
2764,1,749,3,37
2764,1,738,3,45
2644,1,321,0,23
2552,0,358,0,40
2552,1,790,3,94
3495,1,568,0,24
2583,1,807,3,50
3009,0,482,0,22
2644,0,339,0,42
3009,2,301,0,42
2491,2,716,2,59
2583,1,737,3,34
2491,1,533,0,55
3345,2,386,0,65
2917,2,762,3,38
2614,1,726,3,26
3253,1,825,3,24
2736,2,522,0,18
2705,1,846,3,58
2552,2,717,2,19
2826,2,667,1,63
2675,1,818,3,70
2826,1,824,3,82
2522,1,327,0,29
2583,2,781,3,76
2979,1,307,0,52
2614,1,499,0,33
2705,1,682,1,34
2614,1,713,2,31
2522,1,841,3,41
2552,0,306,0,71
2764,1,505,0,20
2795,1,396,0,35
2491,1,361,0,56
3436,2,463,0,24
2979,1,578,0,51
2979,1,715,2,59
2948,1,383,0,27
2979,0,505,0,22
2764,1,361,0,68
2644,1,809,3,18
2887,0,432,0,57
2675,1,379,0,58
2826,1,766,3,34
2764,1,601,0,26
2887,2,374,0,30
2948,1,652,1,61
2979,2,313,0,68
2522,1,750,3,49
2644,1,598,0,36
2979,1,400,0,35
3070,1,567,0,43
2764,1,789,3,46
2491,1,816,3,24
2856,2,845,3,21
2522,2,362,0,47
2948,2,409,0,97
2795,2,735,3,38
2614,1,708,2,23
2644,0,337,0,50
2856,1,762,3,47
2736,1,321,0,36
3495,1,793,3,51
2522,0,797,3,19
2491,0,322,0,21
2675,2,482,0,44
2675,1,846,3,33
3526,1,500,0,70
2795,2,532,0,34
2887,2,593,0,48
2614,1,562,0,99
2826,1,540,0,36
2491,2,725,3,47
2795,1,749,3,43
2614,2,703,2,36
2736,1,620,0,69
2614,1,559,0,35
2979,1,824,3,33
2522,0,670,1,38
3740,1,314,0,32
2583,0,838,3,24
2826,1,540,0,57
2614,1,845,3,51
2856,1,623,0,49
2644,2,308,0,50
2795,0,589,0,44
3253,0,589,0,59
2614,1,650,1,94
2675,2,661,1,52
2522,1,550,0,79
2887,0,553,0,31
2675,1,781,3,43
2552,1,731,3,46
2705,2,761,3,32
2552,0,713,2,27
2583,0,582,0,27
2856,2,806,3,62
2736,0,461,0,33
2764,1,654,1,79
2552,1,579,0,43
2583,2,346,0,71
2461,2,387,0,29
2461,1,632,1,58
2856,1,519,0,62
2614,1,648,1,38
3101,1,479,0,19
2583,1,404,0,41
2522,0,499,0,20
2583,1,766,3,41
2583,1,613,0,41
2826,1,379,0,35
2887,1,380,0,21
2856,1,323,0,19
2522,1,388,0,35
2614,0,457,0,48
3130,1,494,0,58
2675,2,748,3,46
2644,1,349,0,29
2614,0,375,0,25
2764,1,361,0,65
2461,0,843,3,23
3101,0,330,0,65
2764,2,360,0,91
2705,1,776,3,65
2917,2,765,3,27
2644,2,729,3,67
2917,1,466,0,56
2552,1,548,0,56
3009,1,717,2,20
3070,1,514,0,58
2887,1,567,0,67
3406,1,673,1,53
2614,1,365,0,65
2461,1,564,0,98
2795,2,383,0,36
2491,2,644,1,33
2614,0,842,3,91
2552,1,628,0,86
2491,1,364,0,44
2675,1,742,3,42
2856,0,770,3,98
2887,0,485,0,29
2795,1,464,0,50
2826,1,816,3,59
3070,0,772,3,54
3130,0,312,0,40
2644,1,457,0,82
2583,0,363,0,40
2764,2,410,0,66
2614,1,322,0,67
2614,1,344,0,51
2552,0,402,0,22
2764,0,464,0,25
2917,1,349,0,54
2491,1,801,3,46
2764,1,833,3,68
3436,1,366,0,85
2764,1,695,2,93
2461,0,514,0,30
2614,1,452,0,58
2491,2,459,0,28
2795,0,642,1,51
2522,1,368,0,23
2736,1,753,3,61
3009,1,367,0,22
3161,2,686,1,99
3070,2,817,3,19
2583,2,625,0,29
3040,1,665,1,79
3040,1,834,3,35
2552,2,738,3,53
2614,1,644,1,80
3406,0,417,0,23
2552,1,746,3,27
2522,1,617,0,63
2583,1,807,3,59
2917,0,656,1,21
2764,2,504,0,59
2552,2,830,3,36
3070,2,500,0,19
2644,1,616,0,41
2583,1,731,3,46
2887,1,784,3,91
2795,1,439,0,25
2948,0,374,0,36
2644,0,338,0,48
2552,0,533,0,38
3161,0,497,0,21
3009,1,429,0,41
2826,1,468,0,34
3192,0,656,1,58
3009,0,424,0,58
3192,1,781,3,38
2644,1,783,3,89
2795,1,480,0,39
3009,1,343,0,37
2764,1,560,0,67
2614,1,815,3,85
2948,1,821,3,98
3192,2,348,0,54
